COMUNE,PRO_COM_T,Abitanti,COD_PROV,CC_UTS,den_uts,sigla
Cossogno,"103023","672","103","0",Verbano-Cusio-Ossola,VB
Calasetta,"111008","2847","111","0",Sud Sardegna,SU
Castiadas,"111011","1678","111","0",Sud Sardegna,SU
Collinas,"111012","803","111","0",Sud Sardegna,SU
Decimoputzu,"111013","4327","111","0",Sud Sardegna,SU
Chiaramonti,"090025","1573","90","0",Sassari,SS
Codrongianos,"090026","1307","90","0",Sassari,SS
Cossoine,"090027","788","90","0",Sassari,SS
Esporlatu,"090028","380","90","0",Sassari,SS
Florinas,"090029","1500","90","0",Sassari,SS
Giave,"090030","508","90","0",Sassari,SS
Illorai,"090031","798","90","0",Sassari,SS
Craveggia,"103024","764","103","0",Verbano-Cusio-Ossola,VB
Crevoladossola,"103025","4525","103","0",Verbano-Cusio-Ossola,VB
Crodo,"103026","1400","103","0",Verbano-Cusio-Ossola,VB
Druogno,"103029","1056","103","0",Verbano-Cusio-Ossola,VB
Formazza,"103031","446","103","0",Verbano-Cusio-Ossola,VB
Germagno,"103032","188","103","0",Verbano-Cusio-Ossola,VB
Ghiffa,"103033","2362","103","0",Verbano-Cusio-Ossola,VB
Domus de Maria,"111015","1655","111","0",Sud Sardegna,SU
Donori,"111017","2029","111","0",Sud Sardegna,SU
Escalaplano,"111018","2122","111","0",Sud Sardegna,SU
Escolca,"111019","560","111","0",Sud Sardegna,SU
Esterzili,"111020","580","111","0",Sud Sardegna,SU
Fluminimaggiore,"111021","2807","111","0",Sud Sardegna,SU
Ittireddu,"090032","485","90","0",Sassari,SS
Laerru,"090034","881","90","0",Sassari,SS
Casteldelci,"099021","383","99","0",Rimini,RN
Gignese,"103034","1044","103","0",Verbano-Cusio-Ossola,VB
Gurro,"103036","193","103","0",Verbano-Cusio-Ossola,VB
Intragna,"103037","111","103","0",Verbano-Cusio-Ossola,VB
Loreglia,"103038","229","103","0",Verbano-Cusio-Ossola,VB
Macugnaga,"103039","537","103","0",Verbano-Cusio-Ossola,VB
Madonna del Sasso,"103040","402","103","0",Verbano-Cusio-Ossola,VB
Malesco,"103041","1384","103","0",Verbano-Cusio-Ossola,VB
Masera,"103042","1457","103","0",Verbano-Cusio-Ossola,VB
Massiola,"103043","121","103","0",Verbano-Cusio-Ossola,VB
Mergozzo,"103044","2152","103","0",Verbano-Cusio-Ossola,VB
Furtei,"111022","1572","111","0",Sud Sardegna,SU
Genoni,"111023","787","111","0",Sud Sardegna,SU
Genuri,"111024","307","111","0",Sud Sardegna,SU
Gergei,"111025","1177","111","0",Sud Sardegna,SU
Gesico,"111026","808","111","0",Sud Sardegna,SU
Gesturi,"111027","1206","111","0",Sud Sardegna,SU
Giba,"111028","1982","111","0",Sud Sardegna,SU
Goni,"111029","462","111","0",Sud Sardegna,SU
Gonnesa,"111030","4855","111","0",Sud Sardegna,SU
Maiolo,"099022","800","99","0",Rimini,RN
Pennabilli,"099024","2697","99","0",Rimini,RN
San Leo,"099025","2877","99","0",Rimini,RN
Sant'Agata Feltria,"099026","2063","99","0",Rimini,RN
Talamello,"099027","1079","99","0",Rimini,RN
Miazzina,"103045","365","103","0",Verbano-Cusio-Ossola,VB
Montecrestese,"103046","1259","103","0",Verbano-Cusio-Ossola,VB
Montescheno,"103047","384","103","0",Verbano-Cusio-Ossola,VB
Nonio,"103048","857","103","0",Verbano-Cusio-Ossola,VB
Oggebbio,"103049","881","103","0",Verbano-Cusio-Ossola,VB
Ornavasso,"103051","3418","103","0",Verbano-Cusio-Ossola,VB
Pallanzeno,"103052","1138","103","0",Verbano-Cusio-Ossola,VB
Piedimulera,"103053","1494","103","0",Verbano-Cusio-Ossola,VB
Pieve Vergonte,"103054","2513","103","0",Verbano-Cusio-Ossola,VB
Premeno,"103055","762","103","0",Verbano-Cusio-Ossola,VB
Guamaggiore,"111032","945","111","0",Sud Sardegna,SU
Guasila,"111033","2628","111","0",Sud Sardegna,SU
Isili,"111036","2579","111","0",Sud Sardegna,SU
Cantagallo,"100001","3167","100","0",Prato,PO
Premia,"103056","539","103","0",Verbano-Cusio-Ossola,VB
Premosello-Chiovenda,"103057","1907","103","0",Verbano-Cusio-Ossola,VB
Quarna Sopra,"103058","248","103","0",Verbano-Cusio-Ossola,VB
Quarna Sotto,"103059","386","103","0",Verbano-Cusio-Ossola,VB
Re,"103060","705","103","0",Verbano-Cusio-Ossola,VB
San Bernardino Verbano,"103061","1302","103","0",Verbano-Cusio-Ossola,VB
Santa Maria Maggiore,"103062","1290","103","0",Verbano-Cusio-Ossola,VB
Las Plassas,"111037","221","111","0",Sud Sardegna,SU
Lunamatrona,"111038","1661","111","0",Sud Sardegna,SU
Mandas,"111039","2094","111","0",Sud Sardegna,SU
Masainas,"111040","1271","111","0",Sud Sardegna,SU
Monastir,"111041","4589","111","0",Sud Sardegna,SU
Musei,"111043","1523","111","0",Sud Sardegna,SU
Narcao,"111044","3153","111","0",Sud Sardegna,SU
Nuragus,"111045","862","111","0",Sud Sardegna,SU
Nurallao,"111046","1210","111","0",Sud Sardegna,SU
Belvedere di Spinello,"101001","2167","101","0",Crotone,KR
Caccuri,"101002","1604","101","0",Crotone,KR
Carfizzi,"101003","552","101","0",Crotone,KR
Casabona,"101004","2494","101","0",Crotone,KR
Castelsilano,"101005","935","101","0",Crotone,KR
Cerenzia,"101006","1071","101","0",Crotone,KR
Stresa,"103064","4816","103","0",Verbano-Cusio-Ossola,VB
Toceno,"103065","724","103","0",Verbano-Cusio-Ossola,VB
Trarego Viggiona,"103066","413","103","0",Verbano-Cusio-Ossola,VB
Trasquera,"103067","172","103","0",Verbano-Cusio-Ossola,VB
Trontano,"103068","1663","103","0",Verbano-Cusio-Ossola,VB
Valstrona,"103069","1209","103","0",Verbano-Cusio-Ossola,VB
Vanzone con San Carlo,"103070","385","103","0",Verbano-Cusio-Ossola,VB
Nuraminis,"111047","2453","111","0",Sud Sardegna,SU
Nurri,"111048","2109","111","0",Sud Sardegna,SU
Nuxis,"111049","1506","111","0",Sud Sardegna,SU
Orroli,"111050","2132","111","0",Sud Sardegna,SU
Ortacesus,"111051","882","111","0",Sud Sardegna,SU
Pabillonis,"111052","2684","111","0",Sud Sardegna,SU
Pauli Arbarei,"111053","582","111","0",Sud Sardegna,SU
Perdaxius,"111054","1365","111","0",Sud Sardegna,SU
Pimentel,"111055","1160","111","0",Sud Sardegna,SU
Piscinas,"111056","827","111","0",Sud Sardegna,SU
Portoscuso,"111057","4998","111","0",Sud Sardegna,SU
Cirò,"101007","2643","101","0",Crotone,KR
Crucoli,"101011","2978","101","0",Crotone,KR
Varzo,"103071","2008","103","0",Verbano-Cusio-Ossola,VB
Vignone,"103074","1198","103","0",Verbano-Cusio-Ossola,VB
Villette,"103076","268","103","0",Verbano-Cusio-Ossola,VB
Vogogna,"103077","1750","103","0",Verbano-Cusio-Ossola,VB
Borgomezzavalle,"103078","313","103","0",Verbano-Cusio-Ossola,VB
Valle Cannobina,"103079","478","103","0",Verbano-Cusio-Ossola,VB
Aicurzio,"108002","2125","108","0",Monza e della Brianza,MB
Sadali,"111058","924","111","0",Sud Sardegna,SU
Samatzai,"111060","1615","111","0",Sud Sardegna,SU
San Basilio,"111061","1191","111","0",Sud Sardegna,SU
San Nicolò Gerrei,"111064","727","111","0",Sud Sardegna,SU
Melissa,"101014","3398","101","0",Crotone,KR
Burago di Molgora,"108013","4281","108","0",Monza e della Brianza,MB
Camparada,"108014","2157","108","0",Monza e della Brianza,MB
Correzzana,"108022","3034","108","0",Monza e della Brianza,MB
San Vito,"111066","3564","111","0",Sud Sardegna,SU
Santadi,"111068","3296","111","0",Sud Sardegna,SU
Sant'Andrea Frius,"111069","1720","111","0",Sud Sardegna,SU
Sant'Anna Arresi,"111070","2717","111","0",Sud Sardegna,SU
Pallagorio,"101016","1062","101","0",Crotone,KR
Roccabernarda,"101018","3297","101","0",Crotone,KR
San Mauro Marchesato,"101020","2043","101","0",Crotone,KR
San Nicola dell'Alto,"101021","742","101","0",Crotone,KR
Santa Severina,"101022","1978","101","0",Crotone,KR
Mezzago,"108031","4491","108","0",Monza e della Brianza,MB
Renate,"108037","4086","108","0",Monza e della Brianza,MB
Ronco Briantino,"108038","3540","108","0",Monza e della Brianza,MB
Sulbiate,"108042","4363","108","0",Monza e della Brianza,MB
Veduggio con Colzano,"108047","4304","108","0",Monza e della Brianza,MB
Sardara,"111072","3948","111","0",Sud Sardegna,SU
Segariu,"111073","1132","111","0",Sud Sardegna,SU
Selegas,"111074","1347","111","0",Sud Sardegna,SU
Senorbì,"111075","4849","111","0",Sud Sardegna,SU
Serdiana,"111076","2664","111","0",Sud Sardegna,SU
Serrenti,"111078","4738","111","0",Sud Sardegna,SU
Savelli,"101023","1136","101","0",Crotone,KR
Scandale,"101024","2998","101","0",Crotone,KR
Umbriatico,"101026","795","101","0",Crotone,KR
Verzino,"101027","1701","101","0",Crotone,KR
Acquaro,"102001","2048","102","0",Vibo Valentia,VV
Arena,"102002","1328","102","0",Vibo Valentia,VV
Roncello,"108055","4780","108","0",Monza e della Brianza,MB
Altidona,"109001","3546","109","0",Fermo,FM
Amandola,"109002","3471","109","0",Fermo,FM
Belmonte Piceno,"109003","614","109","0",Fermo,FM
Campofilone,"109004","1934","109","0",Fermo,FM
Falerone,"109005","3262","109","0",Fermo,FM
Serri,"111079","641","111","0",Sud Sardegna,SU
Setzu,"111080","137","111","0",Sud Sardegna,SU
Seui,"111081","1239","111","0",Sud Sardegna,SU
Seulo,"111082","793","111","0",Sud Sardegna,SU
Siddi,"111083","620","111","0",Sud Sardegna,SU
Siliqua,"111084","3706","111","0",Sud Sardegna,SU
Silius,"111085","1129","111","0",Sud Sardegna,SU
Siurgus Donigala,"111086","1940","111","0",Sud Sardegna,SU
Briatico,"102003","4267","102","0",Vibo Valentia,VV
Brognaturo,"102004","592","102","0",Vibo Valentia,VV
Capistrano,"102005","984","102","0",Vibo Valentia,VV
Cessaniti,"102006","3145","102","0",Vibo Valentia,VV
Dasà,"102007","1126","102","0",Vibo Valentia,VV
Dinami,"102008","1995","102","0",Vibo Valentia,VV
Drapia,"102009","2063","102","0",Vibo Valentia,VV
Fabrizia,"102010","2078","102","0",Vibo Valentia,VV
Filandari,"102012","1799","102","0",Vibo Valentia,VV
Francavilla d'Ete,"109007","928","109","0",Fermo,FM
Grottazzolina,"109008","3289","109","0",Fermo,FM
Lapedona,"109009","1172","109","0",Fermo,FM
Magliano di Tenna,"109010","1418","109","0",Fermo,FM
Massa Fermana,"109011","913","109","0",Fermo,FM
Monsampietro Morico,"109012","632","109","0",Fermo,FM
Montappone,"109013","1637","109","0",Fermo,FM
Montefalcone Appennino,"109014","399","109","0",Fermo,FM
Montefortino,"109015","1108","109","0",Fermo,FM
Monte Giberto,"109016","763","109","0",Fermo,FM
Soleminis,"111087","1860","111","0",Sud Sardegna,SU
Suelli,"111088","1100","111","0",Sud Sardegna,SU
Teulada,"111089","3448","111","0",Sud Sardegna,SU
Tratalias,"111090","1036","111","0",Sud Sardegna,SU
Tuili,"111091","979","111","0",Sud Sardegna,SU
Turri,"111092","409","111","0",Sud Sardegna,SU
Ussana,"111093","4128","111","0",Sud Sardegna,SU
Ussaramanna,"111094","512","111","0",Sud Sardegna,SU
Vallermosa,"111095","1874","111","0",Sud Sardegna,SU
Filogaso,"102013","1362","102","0",Vibo Valentia,VV
Francavilla Angitola,"102014","1877","102","0",Vibo Valentia,VV
Francica,"102015","1643","102","0",Vibo Valentia,VV
Gerocarne,"102016","2034","102","0",Vibo Valentia,VV
Ionadi,"102017","4476","102","0",Vibo Valentia,VV
Joppolo,"102018","1852","102","0",Vibo Valentia,VV
Limbadi,"102019","3478","102","0",Vibo Valentia,VV
Maierato,"102020","2120","102","0",Vibo Valentia,VV
Monteleone di Fermo,"109019","366","109","0",Fermo,FM
Montelparo,"109020","735","109","0",Fermo,FM
Monte Rinaldo,"109021","336","109","0",Fermo,FM
Monterubbiano,"109022","2142","109","0",Fermo,FM
Monte San Pietrangeli,"109023","2358","109","0",Fermo,FM
Monte Vidon Combatte,"109025","409","109","0",Fermo,FM
Monte Vidon Corrado,"109026","697","109","0",Fermo,FM
Montottone,"109027","890","109","0",Fermo,FM
Moresco,"109028","547","109","0",Fermo,FM
Villamar,"111097","2604","111","0",Sud Sardegna,SU
Villamassargia,"111098","3488","111","0",Sud Sardegna,SU
Villanova Tulo,"111099","1056","111","0",Sud Sardegna,SU
Villanovaforru,"111100","656","111","0",Sud Sardegna,SU
Villanovafranca,"111101","1247","111","0",Sud Sardegna,SU
Villaperuccio,"111102","1060","111","0",Sud Sardegna,SU
Villaputzu,"111103","4615","111","0",Sud Sardegna,SU
Mongiana,"102022","690","102","0",Vibo Valentia,VV
Monterosso Calabro,"102023","1622","102","0",Vibo Valentia,VV
Nardodipace,"102024","1216","102","0",Vibo Valentia,VV
Parghelia,"102026","1277","102","0",Vibo Valentia,VV
Pizzoni,"102028","1040","102","0",Vibo Valentia,VV
Polia,"102029","937","102","0",Vibo Valentia,VV
Ricadi,"102030","4976","102","0",Vibo Valentia,VV
Rombiolo,"102031","4463","102","0",Vibo Valentia,VV
Ortezzano,"109029","744","109","0",Fermo,FM
Pedaso,"109030","2832","109","0",Fermo,FM
Petritoli,"109031","2236","109","0",Fermo,FM
Ponzano di Fermo,"109032","1658","109","0",Fermo,FM
Rapagnano,"109035","2003","109","0",Fermo,FM
Santa Vittoria in Matenano,"109036","1283","109","0",Fermo,FM
Servigliano,"109038","2243","109","0",Fermo,FM
Smerillo,"109039","333","109","0",Fermo,FM
Torre San Patrizio,"109040","1954","109","0",Fermo,FM
Villasalto,"111104","1016","111","0",Sud Sardegna,SU
Villasimius,"111105","3750","111","0",Sud Sardegna,SU
Villaspeciosa,"111107","2597","111","0",Sud Sardegna,SU
Pettoranello del Molise,"094034","437","94","0",Isernia,IS
Pietrabbondante,"094035","664","94","0",Isernia,IS
Padria,"090053","634","90","0",Sassari,SS
Palau,"090054","4245","90","0",Sassari,SS
Pattada,"090055","2984","90","0",Sassari,SS
Osidda,"091068","224","91","0",Nuoro,NU
Osini,"091069","743","91","0",Nuoro,NU
Ottana,"091070","2254","91","0",Nuoro,NU
Ovodda,"091071","1596","91","0",Nuoro,NU
Perdasdefogu,"091072","1825","91","0",Nuoro,NU
Posada,"091073","3085","91","0",Nuoro,NU
Sarule,"091077","1664","91","0",Nuoro,NU
Silanus,"091083","2060","91","0",Nuoro,NU
Piatto,"096043","489","96","0",Biella,BI
Piedicavallo,"096044","178","96","0",Biella,BI
Pollone,"096046","2121","96","0",Biella,BI
Ponderano,"096047","3787","96","0",Biella,BI
Portula,"096048","1166","96","0",Biella,BI
Pralungo,"096049","2350","96","0",Biella,BI
Pray,"096050","2102","96","0",Biella,BI
Ronco Biellese,"096053","1486","96","0",Biella,BI
Roppolo,"096054","862","96","0",Biella,BI
Rosazza,"096055","90","96","0",Biella,BI
Sagliano Micca,"096056","1579","96","0",Biella,BI
Sala Biellese,"096057","585","96","0",Biella,BI
Salussola,"096058","1914","96","0",Biella,BI
Sandigliano,"096059","2645","96","0",Biella,BI
Pizzone,"094036","311","94","0",Isernia,IS
Poggio Sannita,"094037","618","94","0",Isernia,IS
Pozzilli,"094038","2266","94","0",Isernia,IS
Rionero Sannitico,"094039","1069","94","0",Isernia,IS
Roccamandolfi,"094040","896","94","0",Isernia,IS
Roccasicura,"094041","516","94","0",Isernia,IS
Rocchetta a Volturno,"094042","1098","94","0",Isernia,IS
Perfugas,"090056","2343","90","0",Sassari,SS
Ploaghe,"090057","4440","90","0",Sassari,SS
Pozzomaggiore,"090059","2520","90","0",Sassari,SS
Sindia,"091084","1671","91","0",Nuoro,NU
Sorgono,"091086","1605","91","0",Nuoro,NU
Talana,"091088","975","91","0",Nuoro,NU
Tertenia,"091089","3907","91","0",Nuoro,NU
Teti,"091090","641","91","0",Nuoro,NU
Sordevolo,"096063","1342","96","0",Biella,BI
Sostegno,"096064","763","96","0",Biella,BI
Strona,"096065","1052","96","0",Biella,BI
Tavigliano,"096066","919","96","0",Biella,BI
Ternengo,"096067","270","96","0",Biella,BI
Tollegno,"096068","2457","96","0",Biella,BI
Torrazzo,"096069","202","96","0",Biella,BI
Valdengo,"096071","2397","96","0",Biella,BI
Vallanzengo,"096072","202","96","0",Biella,BI
Valle San Nicolao,"096074","921","96","0",Biella,BI
Veglio,"096075","464","96","0",Biella,BI
Verrone,"096076","1240","96","0",Biella,BI
Villa del Bosco,"096078","331","96","0",Biella,BI
San Pietro Avellana,"094043","451","94","0",Isernia,IS
Sant'Agapito,"094044","1381","94","0",Isernia,IS
Santa Maria del Molise,"094045","687","94","0",Isernia,IS
Sant'Angelo del Pesco,"094046","359","94","0",Isernia,IS
Sant'Elena Sannita,"094047","292","94","0",Isernia,IS
Scapoli,"094048","642","94","0",Isernia,IS
Sessano del Molise,"094049","707","94","0",Isernia,IS
Sesto Campano,"094050","2239","94","0",Isernia,IS
Putifigari,"090060","720","90","0",Sassari,SS
Romana,"090061","523","90","0",Sassari,SS
Aglientu,"090062","1193","90","0",Sassari,SS
Tiana,"091091","466","91","0",Nuoro,NU
Tonara,"091093","1888","91","0",Nuoro,NU
Torpè,"091094","2829","91","0",Nuoro,NU
Triei,"091097","1096","91","0",Nuoro,NU
Ulassai,"091098","1415","91","0",Nuoro,NU
Urzulei,"091099","1178","91","0",Nuoro,NU
Ussassai,"091100","506","91","0",Nuoro,NU
Villanova Biellese,"096079","190","96","0",Biella,BI
Viverone,"096080","1408","96","0",Biella,BI
Zimone,"096081","393","96","0",Biella,BI
Zubiena,"096082","1140","96","0",Biella,BI
Zumaglia,"096083","981","96","0",Biella,BI
Lessona,"096085","2719","96","0",Biella,BI
Campiglia Cervo,"096086","493","96","0",Biella,BI
Quaregna Cerreto,"096087","2044","96","0",Biella,BI
Abbadia Lariana,"097001","3207","97","0",Lecco,LC
Airuno,"097002","2802","97","0",Lecco,LC
Annone di Brianza,"097003","2322","97","0",Lecco,LC
Ballabio,"097004","4114","97","0",Lecco,LC
Vastogirardi,"094051","662","94","0",Isernia,IS
Abbasanta,"095001","2643","95","0",Oristano,OR
Aidomaggiore,"095002","414","95","0",Oristano,OR
Albagiara,"095003","250","95","0",Oristano,OR
Ales,"095004","1366","95","0",Oristano,OR
Allai,"095005","355","95","0",Oristano,OR
Arborea,"095006","3844","95","0",Oristano,OR
Ardauli,"095007","826","95","0",Oristano,OR
Sedini,"090065","1296","90","0",Sassari,SS
Semestene,"090066","142","90","0",Sassari,SS
Siligo,"090068","838","90","0",Sassari,SS
Villagrande Strisaili,"091101","3085","91","0",Nuoro,NU
Cardedu,"091103","1966","91","0",Nuoro,NU
Lodine,"091104","321","91","0",Nuoro,NU
Barzago,"097005","2388","97","0",Lecco,LC
Barzio,"097007","1284","97","0",Lecco,LC
Bellano,"097008","3490","97","0",Lecco,LC
Bosisio Parini,"097009","3386","97","0",Lecco,LC
Brivio,"097010","4529","97","0",Lecco,LC
Bulciago,"097011","2909","97","0",Lecco,LC
Carenno,"097014","1414","97","0",Lecco,LC
Casargo,"097015","848","97","0",Lecco,LC
Cassago Brianza,"097017","4374","97","0",Lecco,LC
Cassina Valsassina,"097018","527","97","0",Lecco,LC
Castello di Brianza,"097019","2603","97","0",Lecco,LC
Cernusco Lombardone,"097020","3859","97","0",Lecco,LC
Cesana Brianza,"097021","2393","97","0",Lecco,LC
Civate,"097022","3779","97","0",Lecco,LC
Assolo,"095008","353","95","0",Oristano,OR
Asuni,"095009","320","95","0",Oristano,OR
Baradili,"095010","77","95","0",Oristano,OR
Baratili San Pietro,"095011","1262","95","0",Oristano,OR
Baressa,"095012","598","95","0",Oristano,OR
Bauladu,"095013","668","95","0",Oristano,OR
Bidonì,"095014","136","95","0",Oristano,OR
Bonarcado,"095015","1538","95","0",Oristano,OR
Boroneddu,"095016","153","95","0",Oristano,OR
Busachi,"095017","1241","95","0",Oristano,OR
Thiesi,"090071","2866","90","0",Sassari,SS
Tissi,"090072","2387","90","0",Sassari,SS
Torralba,"090073","938","90","0",Sassari,SS
Trinità d'Agultu e Vignola,"090074","2233","90","0",Sassari,SS
Colle Brianza,"097024","1745","97","0",Lecco,LC
Cortenova,"097025","1171","97","0",Lecco,LC
Costa Masnaga,"097026","4775","97","0",Lecco,LC
Crandola Valsassina,"097027","261","97","0",Lecco,LC
Cremella,"097028","1713","97","0",Lecco,LC
Cremeno,"097029","1636","97","0",Lecco,LC
Dervio,"097030","2614","97","0",Lecco,LC
Dolzago,"097031","2558","97","0",Lecco,LC
Dorio,"097032","308","97","0",Lecco,LC
Ello,"097033","1206","97","0",Lecco,LC
Erve,"097034","691","97","0",Lecco,LC
Esino Lario,"097035","757","97","0",Lecco,LC
Garbagnate Monastero,"097037","2512","97","0",Lecco,LC
Garlate,"097038","2716","97","0",Lecco,LC
Imbersago,"097039","2469","97","0",Lecco,LC
Introbio,"097040","1962","97","0",Lecco,LC
Cuglieri,"095019","2548","95","0",Oristano,OR
Fordongianus,"095020","870","95","0",Oristano,OR
Ghilarza,"095021","4409","95","0",Oristano,OR
Gonnoscodina,"095022","453","95","0",Oristano,OR
Gonnosnò,"095023","716","95","0",Oristano,OR
Gonnostramatza,"095024","853","95","0",Oristano,OR
Marrubiu,"095025","4737","95","0",Oristano,OR
Masullas,"095026","1044","95","0",Oristano,OR
Milis,"095027","1517","95","0",Oristano,OR
Mogorella,"095028","432","95","0",Oristano,OR
Tula,"090075","1499","90","0",Sassari,SS
Uri,"090076","2921","90","0",Sassari,SS
Usini,"090077","4306","90","0",Sassari,SS
Villanova Monteleone,"090078","2222","90","0",Sassari,SS
Valledoria,"090079","4323","90","0",Sassari,SS
Telti,"090080","2296","90","0",Sassari,SS
Badesi,"090081","1857","90","0",Sassari,SS
Viddalba,"090082","1663","90","0",Sassari,SS
Villa San Pietro,"092099","2143","92","0",Cagliari,CA
